,age,balance,duration,campaign,previous,housing_le,loan_le,default_le,recent_pdays,deposit_le,entrepreneur,other,pink-collar,self-employed,technician,white-collar,married,single,secondary,tertiary,unknown,success,unknown_outcome
266,50,1595,882,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
267,43,1046,901,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
268,58,1382,700,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,0,0,1,0,0,1
269,38,217,491,6,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,0,0,0,0,1
270,48,183,940,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
271,59,1321,3881,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
272,58,25,486,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
273,36,4844,1137,3,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,1,0,0,1
274,42,5345,878,3,0,0,0,0,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
275,41,812,583,4,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
276,42,105,1159,4,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
277,39,-190,893,8,0,0,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
278,57,625,867,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,0,0,1
279,52,293,706,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
280,59,1033,1199,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
281,56,1210,935,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
282,49,64,586,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
283,35,164,967,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,1,0,1
284,36,1766,595,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
285,40,1248,1290,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
286,55,0,614,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
287,58,826,885,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
288,39,2630,651,5,0,0,0,0,0.0001,1,0,0,0,1,0,0,1,0,0,1,0,0,1
289,47,3727,993,6,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,0,1,0,0,1
290,40,406,577,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
291,35,2999,1141,6,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1
292,48,1000,1268,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
293,48,503,1243,7,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
294,24,-203,465,3,0,1,0,1,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
295,49,361,513,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
296,36,274,686,11,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
297,52,3687,741,4,0,1,1,0,0.0001,1,0,1,0,0,0,0,0,0,0,1,0,0,1
298,42,323,617,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,0,1,0,1
299,36,981,1093,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
300,36,638,1395,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,0,1,0,0,0,1
301,48,3229,1089,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
302,51,1610,1248,3,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
303,51,33,721,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
304,46,536,750,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
305,37,0,637,6,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
306,36,3057,2769,4,0,0,0,0,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
307,47,2892,556,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
308,40,0,522,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,0,1,0,0,1
309,38,3316,1345,3,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
310,40,106,676,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
311,39,2303,775,3,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
312,60,3301,2621,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
313,39,426,1029,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,1,0,0,1
314,51,9,371,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
315,27,-97,1528,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
316,41,11008,1540,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
317,42,4930,973,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
318,41,707,707,1,0,0,0,0,0.0001,1,1,0,0,0,0,0,1,0,1,0,0,0,1
319,33,4,625,2,0,1,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
320,46,126,1255,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
321,31,671,704,4,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
322,41,219,1574,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
323,41,3622,1135,4,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,0,1,0,0,0,1
324,55,1580,1007,1,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1
325,53,1319,1318,3,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
326,55,2152,922,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,0,0,1
327,39,2843,585,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
328,40,0,952,4,0,0,0,1,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
329,59,1115,834,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,0,0,1
330,42,625,651,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
331,41,246,683,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
332,27,61,1012,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
333,25,-191,958,7,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
334,43,519,973,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,0,0,1
335,44,522,911,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
336,26,-46,382,7,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
337,52,2269,1210,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,1,0,0,1
338,54,386,838,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,1,0,1
339,56,0,422,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
340,57,9103,1098,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
341,29,908,1663,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
342,47,1694,560,3,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,0,1,0,0,1
343,57,-92,1617,1,0,1,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
344,40,188,570,2,0,1,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
345,46,0,1023,3,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
346,43,740,585,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
347,45,655,693,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
348,24,867,546,10,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
349,40,1009,1036,5,0,1,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
350,38,6360,1409,2,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,0,1,0,1
351,36,4145,988,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,1,0,0,1
352,27,-27,498,2,0,0,0,1,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
353,26,-122,670,3,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,0,0,0,1
354,43,149,662,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
355,25,52,528,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
356,27,335,519,3,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1
357,30,526,677,3,0,1,1,0,0.0001,1,0,0,0,0,1,0,1,0,0,1,0,0,1
358,28,-7,3183,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
359,27,-413,422,6,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
360,32,-241,856,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
361,41,75,479,9,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
362,37,0,1135,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
363,27,158,650,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
364,29,84,587,3,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
365,33,114,676,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
366,36,0,584,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,0,0,0,0,1
367,28,-127,1044,3,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
368,55,49,494,4,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
369,51,216,615,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
370,39,506,718,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
371,42,213,434,3,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
372,33,170,782,1,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
373,36,776,722,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,0,1
374,45,879,621,2,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
375,37,1633,629,2,0,0,0,0,0.0001,1,0,0,0,1,0,0,1,0,1,0,0,0,1
376,46,926,385,5,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
377,32,2559,889,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,0,1,0,0,1
378,28,909,532,1,0,0,1,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
379,45,-176,574,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
380,41,1085,599,1,0,1,1,1,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
381,59,1265,849,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
382,47,-239,973,3,0,1,1,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
383,31,726,719,2,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
384,31,296,509,4,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
385,33,-627,740,1,0,1,1,0,0.0001,1,1,0,0,0,0,0,1,0,1,0,0,0,1
386,52,-468,534,1,0,0,0,1,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
387,26,551,531,1,0,0,0,0,0.0001,1,0,0,0,1,0,0,0,1,1,0,0,0,1
388,25,0,634,1,0,0,1,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
389,25,101,460,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
390,28,517,681,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
391,33,37,1082,1,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,0,1,0,0,1
392,45,854,730,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
393,36,30,716,5,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
394,26,81,803,2,0,0,1,1,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
395,38,0,635,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
396,56,663,819,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
397,26,102,658,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
398,26,370,1061,4,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
399,25,189,687,2,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
400,26,111,537,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,1,0,0,0,1
401,40,665,781,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
402,37,214,645,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,0,0,0,1
403,43,0,1242,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
404,41,1583,662,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,1
405,49,0,625,1,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
406,29,0,426,3,0,0,1,1,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
407,39,687,869,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
408,38,327,556,5,0,1,1,1,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
409,26,-119,359,5,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
410,32,794,1014,1,0,1,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
411,33,-191,1290,4,0,1,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
412,31,409,564,5,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
413,49,3,1439,6,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
414,27,9,919,2,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,1,0,0,0,0,1
415,30,155,1426,3,0,1,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
416,35,1330,901,1,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
417,26,-29,998,4,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
418,45,3133,804,1,0,1,1,0,0.0001,1,1,0,0,0,0,0,1,0,0,0,1,0,1
419,34,-33,961,1,0,1,1,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
420,28,-170,720,2,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
421,25,1243,1341,7,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
422,30,1598,634,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
423,30,5,829,5,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
424,47,367,476,4,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
425,57,658,724,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
426,38,1722,500,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
427,54,-315,2029,1,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
428,25,2483,1499,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
429,30,0,1399,1,0,1,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
430,26,45,1187,3,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
431,31,46,487,1,0,1,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,0,0,1
432,29,482,1097,3,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
433,49,3728,1060,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
434,60,1099,764,2,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,0,1,0,0,0,1
435,60,2222,1120,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
436,29,983,963,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
437,55,204,1973,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
438,44,1074,911,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
439,47,3466,853,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
440,35,-203,1649,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
441,35,2436,1397,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,1,0,1,0,0,0,1
442,38,976,766,3,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
443,34,146,788,2,0,1,0,0,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
444,50,156,1130,3,0,0,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
445,43,189,1062,4,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
446,44,163,1669,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
447,51,242,1336,4,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
448,31,1173,444,3,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
449,39,0,894,7,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,0,1,0,0,1
450,59,296,805,3,0,0,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
451,25,333,1056,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
452,58,3864,815,4,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
453,30,2686,808,3,0,1,0,0,0.0001,1,1,0,0,0,0,0,1,0,0,0,0,0,1
454,34,-109,860,4,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
455,51,65,881,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
456,60,597,981,1,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
457,51,-799,1001,3,0,0,1,0,0.0001,1,1,0,0,0,0,0,1,0,1,0,0,0,1
458,37,1775,514,5,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
459,30,0,716,3,0,0,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
460,46,-563,769,4,0,0,1,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,1
461,29,5,889,5,0,0,0,0,0.0001,1,0,1,0,0,0,0,0,1,0,1,0,0,1
462,27,139,448,5,0,0,0,0,0.0001,1,1,0,0,0,0,0,1,0,0,1,0,0,1
463,28,0,767,5,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
464,34,855,578,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
465,29,694,1806,4,0,1,1,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,1,0,1
466,27,151,496,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
467,26,354,586,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
468,36,673,689,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
469,44,1265,555,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
470,39,597,686,6,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,1,0,0,1
471,30,-393,435,1,0,1,1,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
472,31,256,873,2,0,1,0,0,0.0001,1,0,1,0,0,0,0,0,0,0,1,0,0,1
473,56,0,1222,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
474,29,2870,988,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
475,43,184,1019,11,0,0,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
476,32,1905,709,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
477,30,-36,561,9,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
478,40,-839,1018,2,0,1,1,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
479,42,3465,1039,2,0,1,1,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
480,27,119,781,2,0,1,0,0,0.0001,1,0,1,0,0,0,0,1,0,1,0,0,0,1
481,35,36,1656,5,0,0,1,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
482,35,113,923,2,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,0,0,1
483,32,118,1275,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
484,39,251,342,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
485,31,-277,1008,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,0,1,0,0,0,1
486,26,-189,538,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
487,42,4,795,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
488,27,1820,1027,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
489,33,1904,1584,2,0,1,0,0,0.0001,1,0,0,0,1,0,0,0,0,1,0,0,0,1
490,51,201,582,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,0,0,0,0,1
491,33,0,1448,7,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,1,0,0,0,1
492,30,178,656,3,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,1,0,1,0,0,1
493,52,3798,1208,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,0,0,1
494,42,301,1175,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
495,31,294,536,5,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
496,27,0,991,5,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
497,44,292,1153,4,0,0,1,0,0.0001,1,0,0,0,0,0,0,0,1,1,0,0,0,1
498,40,2998,623,3,0,1,0,0,0.0001,1,1,0,0,0,0,0,0,0,1,0,0,0,1
499,46,2084,1081,2,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,1
500,32,454,978,1,0,1,0,0,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,1
501,56,179,536,1,0,0,0,0,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,0,1
502,33,661,968,1,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
503,33,89,278,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
504,32,102,560,1,0,1,0,0,0.0001,1,0,0,0,1,0,0,1,0,0,0,0,0,1
505,41,138,640,3,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,0,0,0,0,0,1
506,31,622,420,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
507,30,10,658,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
508,34,-251,641,1,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
509,43,104,635,3,0,1,0,0,0.0001,1,1,0,0,0,0,0,1,0,1,0,0,0,1
510,28,173,588,7,0,0,0,0,0.0001,1,0,0,0,0,0,0,1,0,1,0,0,0,1
511,32,-46,1373,4,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,1
512,31,0,913,4,0,1,1,0,0.0001,1,0,0,0,0,0,0,0,0,1,0,0,0,1
513,35,145,799,2,0,1,0,0,0.0001,1,1,0,0,0,0,0,0,1,0,1,0,0,1
514,31,325,1139,2,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
515,25,2311,1105,2,0,0,1,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
516,56,158,854,1,0,0,1,0,0.0001,1,0,1,0,0,0,0,0,0,0,1,0,0,1
517,47,1981,919,2,0,1,0,0,0.0001,1,0,0,0,0,1,0,1,0,1,0,0,0,1
518,39,1423,733,3,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
519,51,2455,553,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,1,0,0,1
520,54,859,710,1,0,0,1,0,0.0001,1,0,0,0,0,1,0,0,0,1,0,0,0,1
521,58,9004,891,4,0,0,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
522,42,970,691,10,0,1,0,0,0.0001,1,0,1,0,0,0,0,1,0,0,0,1,0,1
523,56,486,1877,1,0,0,1,0,0.0001,1,0,0,1,0,0,0,1,0,0,0,0,0,1
524,55,127,1130,8,0,1,0,0,0.0001,1,0,0,1,0,0,0,1,0,1,0,0,0,1
525,26,409,577,2,0,1,0,0,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,1
526,40,664,1342,2,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,1,0,0,0,1
527,26,223,1002,3,0,0,1,0,0.0001,1,0,0,0,0,1,0,0,1,1,0,0,0,1
528,35,-324,985,11,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
529,34,-30,1360,3,0,0,0,0,0.0001,1,0,0,1,0,0,0,0,1,1,0,0,0,1
530,41,1253,1134,5,0,0,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
531,44,4758,712,6,0,1,0,0,0.0001,1,0,0,0,0,0,1,1,0,0,0,0,0,1
532,33,30,1077,1,0,1,0,0,0.0001,1,0,0,0,0,0,1,0,1,0,1,0,0,1
533,36,81,560,1,0,0,1,0,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,1
